CODMU	MUNICIPIO	CODPROV
502112	Plasencia de Jalón	50
101493	Plasenzuela	10
502127	Pleitas	50
502133	Plenas	50
480773	Plentzia	48
300320	Pliego	30
441840	Plou	44
251689	Poal, El	25
120939	Pobla de Benifassà, la	12
251692	Pobla de Cérvoles, La	25
081653	Pobla de Claramunt, La	08
461995	Pobla de Farnals, la	46
081666	Pobla de Lillet, La	08
431093	Pobla de Mafumet, La	43
431107	Pobla de Massaluca, La	43
431114	Pobla de Montornès, La	43
251713	Pobla de Segur, La	25
462021	Pobla de Vallbona, la	46
462009	Pobla del Duc, la	46
462037	Pobla Llarga, la	46
070440	Pobla, Sa	07
120944	Pobla Tornesa, la	12
341317	Población de Arroyo	34
341322	Población de Campos	34
341338	Población de Cerrato	34
241134	Pobladura de Pelayo García	24
491602	Pobladura de Valderaduey	49
491598	Pobladura del Valle	49
130646	Poblete	13
039016	Poblets, els	03
192228	Pobo de Dueñas, El	19
441853	Pobo, El	44
431129	Poboleda	43
320631	Pobra de Trives, A	32
270478	Pobra do Brollón, A	27
150676	Pobra do Caramiñal, A	15
360412	Poio	36
270462	Pol	27
241149	Pola de Gordón, La	24
390535	Polaciones	39
451339	Polán	45
390540	Polanco	39
341343	Polentinos	34
221843	Poleñino	22
181612	Polícar	18
081672	Polinyà	08
461976	Polinyà de Xúquer	46
070429	Pollença	07
471219	Pollos	47
031072	Polop	03
181627	Polopos	18
341356	Pomar de Valdivia	34
502148	Pomer	50
241152	Ponferrada	24
330501	Ponga	33
431135	Pont d'Armentera, El	43
250306	Pont de Bar, El	25
171352	Pont de Molins	17
251734	Pont de Suert, El	25
081825	Pont de Vilomara i Rocafort, El	08
360433	Ponte Caldelas	36
360427	Ponteareas	36
150682	Ponteceso	15
360448	Pontecesures	36
150695	Pontedeume	15
320646	Pontedeva	32
270484	Pontenova, A	27
150709	Pontes de García Rodríguez, As	15
360388	Pontevedra	36
431418	Pontils	43
081688	Pontons	08
171365	Pontós	17
251728	Ponts	25
230695	Porcuna	23
320625	Porqueira	32
171371	Porqueres	17
431140	Porrera	43
070435	Porreres	07
360391	Porriño, O	36
171404	Port de la Selva, El	17
101506	Portaje	10
161625	Portalrubio de Guadamejud	16
360405	Portas	36
171387	Portbou	17
120918	Portell de Morella	12
251749	Portella, La	25
441872	Portellada, La	44
101513	Portezuelo	10
161631	Portilla	16
471224	Portillo	47
421405	Portillo de Soria	42
451344	Portillo de Toledo	45
491624	Porto	49
150716	Porto do Son	15
270497	Portomarín	27
480789	Portugalete	48
181633	Pórtugos	18
130659	Porzuna	13
241165	Posada de Valdeón	24
140538	Posadas	14
390553	Potes	39
461982	Potries	46
051889	Poveda	05
192234	Poveda de la Sierra	19
372565	Poveda de las Cintas	37
421412	Póveda de Soria, La	42
020621	Povedilla	02
051892	Poyales del Hoyo	05
161659	Poyatos	16
092729	Poza de la Sal	09
341369	Poza de la Vega	34
471230	Pozal de Gallinas	47
471245	Pozaldez	47
421427	Pozalmuro	42
221869	Pozán de Vero	22
051906	Pozanco	05
230709	Pozo Alcón	23
029010	Pozo Cañada	02
192249	Pozo de Almoguera	19
192252	Pozo de Guadalajara	19
341375	Pozo de Urama	34
161662	Pozoamargo	16
491630	Pozoantiguo	49
140543	Pozoblanco	14
020637	Pozohondo	02
020642	Pozo-Lorente	02
441891	Pozondón	44
169089	Pozorrubielos de la Mancha	16
161678	Pozorrubio de Santiago	16
372571	Pozos de Hinojo	37
502151	Pozuel de Ariza	50
441905	Pozuel del Campo	44
020655	Pozuelo	02
281150	Pozuelo de Alarcón	28
502164	Pozuelo de Aragón	50
130662	Pozuelo de Calatrava	13
471258	Pozuelo de la Orden	47
491645	Pozuelo de Tábara	49
101528	Pozuelo de Zarzón	10
241171	Pozuelo del Páramo	24
281163	Pozuelo del Rey	28
161697	Pozuelo, El	16
130678	Pozuelos de Calatrava, Los	13
092735	Prádanos de Bureba	09
341394	Prádanos de Ojeda	34
261177	Pradejón	26
431153	Pradell de la Teixeta	43
401620	Prádena	40
192265	Prádena de Atienza	19
281179	Prádena del Rincón	28
431166	Prades	43
502170	Pradilla de Ebro	50
261183	Pradillo	26
491658	Prado	49
241187	Prado de la Guzpeña	24
110260	Prado del Rey	11
092740	Pradoluengo	09
192271	Prados Redondos	19
051913	Pradosegar	05
431172	Prat de Comte	43
081691	Prat de Llobregat, El	08
431188	Pratdip	43
081712	Prats de Lluçanès	08
081705	Prats de Rei, Els	08
251752	Prats i Sansor	25
330518	Pravia	33
251765	Preixana	25
251771	Preixens	25
261196	Préjano	26
082303	Premià de Dalt	08
081727	Premià de Mar	08
092753	Presencio	09
171390	Preses, Les	17
241190	Priaranza del Bierzo	24
161701	Priego	16
140556	Priego de Córdoba	14
241204	Prioro	24
330523	Proaza	33
161718	Provencio, El	16
251790	Prullans	25
410763	Pruna	41
462055	Puçol	46
502186	Puebla de Albortón	50
061020	Puebla de Alcocer	06
502199	Puebla de Alfindén, La	50
161723	Puebla de Almenara	16
451357	Puebla de Almoradiel, La	45
120923	Puebla de Arenoso	12
092766	Puebla de Arganzón, La	09
372587	Puebla de Azaba	37
192287	Puebla de Beleña	19
221875	Puebla de Castro, La	22
410779	Puebla de Cazalla, La	41
181648	Puebla de Don Fadrique	18
130684	Puebla de Don Rodrigo	13
210583	Puebla de Guzmán	21
441912	Puebla de Híjar, La	44
061036	Puebla de la Calzada	06
061041	Puebla de la Reina	06
281185	Puebla de la Sierra	28
241211	Puebla de Lillo	24
410785	Puebla de los Infantes, La	41
451360	Puebla de Montalbán, La	45
061073	Puebla de Obando	06
401636	Puebla de Pedraza	40
372590	Puebla de San Medel	37
462016	Puebla de San Miguel	46
491661	Puebla de Sanabria	49
061089	Puebla de Sancho Pérez	06
341408	Puebla de Valdavia, La	34
192290	Puebla de Valles	19
441927	Puebla de Valverde, La	44
372604	Puebla de Yeltes	37
061054	Puebla del Maestre	06
130697	Puebla del Príncipe	13
061067	Puebla del Prior	06
410798	Puebla del Río, La	41
161744	Puebla del Salvador	16
451376	Pueblanueva, La	45
491677	Pueblica de Valverde	49
109055	Pueblonuevo de Miramontes	10
069022	Pueblonuevo del Guadiana	06
502203	Puendeluna	50
241226	Puente de Domingo Flórez	24
230716	Puente de Génave	23
221881	Puente de Montañana	22
451382	Puente del Arzobispo, El	45
372611	Puente del Congosto	37
140569	Puente Genil	14
229021	Puente la Reina de Jaca	22
312068	Puente la Reina/Gares	31
390566	Puente Viesgo	39
092772	Puentedura	09
289020	Puentes Viejas	28
230721	Puerta de Segura, La	23
372626	Puertas	37
051928	Puerto Castilla	05
372632	Puerto de Béjar	37
380282	Puerto de la Cruz	38
451395	Puerto de San Vicente	45
101534	Puerto de Santa Cruz	10
110276	Puerto de Santa María, El	11
350173	Puerto del Rosario	35
130701	Puerto Lápice	13
300336	Puerto Lumbreras	30
210596	Puerto Moral	21
110282	Puerto Real	11
372647	Puerto Seguro	37
110295	Puerto Serrano	11
221894	Puértolas	22
130718	Puertollano	13
441933	Puertomingalvo	44
312074	Pueyo	31
221908	Pueyo de Araguás, El	22
221936	Pueyo de Santa Cruz	22
462042	Puig de Santa Maria, el	46
171411	Puigcerdà	17
081748	Puigdàlber	08
251804	Puiggròs	25
431191	Puigpelat	43
070453	Puigpunyent	07
081751	Puig-reig	08
251811	Puigverd d'Agramunt	25
251826	Puigverd de Lleida	25
081764	Pujalt	08
290810	Pujerra	29
451409	Pulgar	45
181651	Pulianas	18
040754	Pulpí	04
210600	Punta Umbría	21
380295	Puntagorda	38
380309	Puntallana	38
320659	Punxín	32
471261	Puras	47
040767	Purchena	04
502210	Purujosa	50
181670	Purullena	18
081770	Quar, La	08
171426	Quart	17
461017	Quart de les Valls	46
461022	Quart de Poblet	46
461038	Quartell	46
461043	Quatretonda	46
030605	Quatretondeta	03
261200	Quel	26
092791	Quemada	09
181686	Quéntar	18
192304	Quer	19
170433	Queralbs	17
451416	Quero	45
431205	Querol	43
462068	Quesa	46
230737	Quesada	23
221954	Quicena	22
281198	Quijorna	28
061092	Quintana de la Serena	06
241232	Quintana del Castillo	24
241247	Quintana del Marco	24
092812	Quintana del Pidio	09
341415	Quintana del Puente	34
421448	Quintana Redonda	42
241250	Quintana y Congosto	24
092805	Quintanabureba	09
092833	Quintanaélez	09
092870	Quintanaortuño	09
092886	Quintanapalla	09
451421	Quintanar de la Orden	45
092899	Quintanar de la Sierra	09
161757	Quintanar del Rey	16
421451	Quintanas de Gormaz	42
092925	Quintanavides	09
471277	Quintanilla de Arriba	47
092946	Quintanilla de la Mata	09
471296	Quintanilla de Onésimo	47
341436	Quintanilla de Onsoña	34
471300	Quintanilla de Trigueros	47
491700	Quintanilla de Urz	49
099012	Quintanilla del Agua y Tordueles	09
092959	Quintanilla del Coco	09
471283	Quintanilla del Molar	47
491683	Quintanilla del Monte	49
491696	Quintanilla del Olmo	49
092984	Quintanilla San García	09
093018	Quintanilla Vivar	09
092978	Quintanillas, Las	09
320662	Quintela de Leirado	32
502225	Quinto	50
421486	Quiñonería	42
270500	Quiroga	27
330539	Quirós	33
491717	Quiruelas de Vidriales	49
451437	Quismondo	45
270569	Rábade	27
491722	Rabanales	49
261217	Rabanera	26
093023	Rabanera del Pinar	09
471317	Rábano	47
491738	Rábano de Aliste	49
093039	Rábanos	09
421499	Rábanos, Los	42
093044	Rabé de las Calzadas	09
171432	Rabós	17
161760	Rada de Haro	16
031091	Rafal	03
441948	Ráfales	44
462074	Rafelbunyol	46
462080	Rafelcofer	46
462093	Rafelguaraf	46
031105	Ràfol d'Almúnia, el	03
462107	Ráfol de Salem	46
372650	Rágama	37
040773	Rágol	04
320678	Rairiz de Veiga	32
081786	Rajadell	08
390572	Ramales de la Victoria	39
140575	Rambla, La	14
320684	Ramirás	32
471322	Ramiro	47
401641	Rapariegos	40
281202	Rascafría	28
261222	Rasillo de Cameros, El	26
390588	Rasines	39
431212	Rasquera	43
051934	Rasueros	05
462129	Real	46
462114	Real de Gandia, el	46
410802	Real de la Jara, El	41
451442	Real de San Vicente, El	45
401811	Real Sitio de San Ildefonso	40
380316	Realejos, Los	38
101549	Rebollar	10
421519	Rebollar	42
093060	Rebolledo de la Torre	09
401654	Rebollo	40
192311	Rebollosa de Jadraque	19
451455	Recas	45
020668	Recueja, La	02
192326	Recuenco, El	19
421524	Recuerda	42
261238	Redal, El	26
093076	Redecilla del Camino	09
093082	Redecilla del Campo	09
372663	Redonda, La	37
360451	Redondela	36
031112	Redován	03
281219	Redueña	28
171447	Regencós	17
241279	Regueras de Arriba	24
330544	Regueras, Las	33
093095	Regumiel de la Sierra	09
161776	Reíllo	16
061106	Reina	06
390591	Reinosa	39
093109	Reinoso	09
341467	Reinoso de Cerrato	34
031127	Relleu	03
081799	Rellinars	08
421530	Rello	42
502231	Remolinos	50
401667	Remondo	40
061113	Rena	06
431227	Renau	43
471338	Renedo de Esgueva	47
341473	Renedo de la Vega	34
192332	Renera	19
421545	Renieblas	42
390605	Reocín	39
491743	Requejo	49
462135	Requena	46
341492	Requena de Campos	34
341512	Respenda de la Peña	34
061128	Retamal de Llerena	06
451468	Retamoso de la Jara	45
502246	Retascón	50
192347	Retiendas	19
372679	Retortillo	37
421558	Retortillo de Soria	42
093116	Retuerta	09
130723	Retuerta del Bullaque	13
431233	Reus	43
491756	Revellinos	49
341527	Revenga de Campos	34
341548	Revilla de Collazos	34
093142	Revilla del Campo	09
093168	Revilla Vallejera	09
093121	Revilla y Ahedo, La	09
093155	Revillarruz	09
241298	Reyero	24
093174	Rezmondo	09
421561	Reznos	42
401689	Riaguas de San Bartolomé	40
251832	Rialp	25
150721	Rianxo	15
241302	Riaño	24
401706	Riaza	40
421577	Riba de Escalote, La	42
192350	Riba de Saelices	19
431248	Riba, La	43
320697	Ribadavia	32
330557	Ribadedeva	33
270517	Ribadeo	27
330560	Ribadesella	33
360464	Ribadumia	36
312080	Ribaforada	31
261243	Ribafrecha	26
390612	Ribamontán al Mar	39
390627	Ribamontán al Monte	39
462140	Riba-roja de Túria	46
431251	Riba-roja d'Ebre	43
341551	Ribas de Campos	34
270522	Ribas de Sil	27
281224	Ribatejada	28
150737	Ribeira	15
270538	Ribeira de Piquín	27
330576	Ribera de Arriba	33
061134	Ribera del Fresno	06
259059	Ribera d'Ondara	25
251850	Ribera d'Urgellet	25
341564	Riberos de la Cueza	34
171450	Ribes de Freser	17
120957	Ribesalbes	12
401713	Ribota	40
502259	Ricla	50
300341	Ricote	30
241319	Riego de la Vega	24
241324	Riello	24
171463	Riells i Viabrea	17
451474	Rielves	45
431264	Riera de Gaià, La	43
441951	Rillo	44
192379	Rillo de Gallo	19
290825	Rincón de la Victoria	29
261256	Rincón de Soto	26
372685	Rinconada de la Sierra, La	37
410819	Rinconada, La	41
251863	Riner	25
051949	Riocabado	05
093180	Riocavado de la Sierra	09
441964	Riodeva	44
051952	Riofrío	05
491769	Riofrío de Aliste	49
401728	Riofrío de Riaza	40
192385	Riofrío del Llano	19
290831	Riogordo	29
040789	Rioja	04
462153	Riola	46
101552	Riolobos	10
390633	Rionansa	39
491775	Rionegro del Puente	49
020674	Riópar	02
320718	Riós	32
330582	Riosa	33
421583	Rioseco de Soria	42
241330	Rioseco de Tapia	24
270543	Riotorto	27
390648	Riotuerto	39
171479	Ripoll	17
081803	Ripollet	08
061149	Risco	06
259139	Riu de Cerdanya	25
171485	Riudarenes	17
171498	Riudaura	17
431270	Riudecanyes	43
431286	Riudecols	43
171501	Riudellots de la Selva	17
431299	Riudoms	43
171518	Riumors	17
281230	Rivas-Vaciamadrid	28
051965	Rivilla de Barajas	05
093214	Roa	09
491781	Roales	49
471343	Roales de Campos	47
241345	Robla, La	24
471356	Robladillo	47
372698	Robleda	37
491794	Robleda-Cervantes	49
101565	Robledillo de Gata	10
281245	Robledillo de la Jara	28
101571	Robledillo de la Vera	10
192398	Robledillo de Mohernando	19
101587	Robledillo de Trujillo	10
020680	Robledo	02
281258	Robledo de Chavela	28
192402	Robledo de Corpes	19
451480	Robledo del Mazo	45
139014	Robledo, El	13
101590	Robledollano	10
372702	Robliza de Cojos	37
281261	Robregordo	28
221973	Robres	22
261269	Robres del Castillo	26
061152	Roca de la Sierra, La	06
081810	Roca del Vallès, La	08
462166	Rocafort	46
431303	Rocafort de Queralt	43
210617	Rociana del Condado	21
410824	Roda de Andalucía, La	41
431310	Roda de Berà	43
401734	Roda de Eresma	40
081831	Roda de Ter	08
020693	Roda, La	02
360470	Rodeiro	36
441970	Ródenas	44
261275	Rodezno	26
431325	Rodonyà	43
491808	Roelos de Sayago	49
150742	Rois	15
031133	Rojales	03
093235	Rojas	09
421596	Rollamienta	42
372719	Rollán	37
031148	Romana, la	03
101604	Romangordo	10
192419	Romanillos de Atienza	19
192424	Romanones	19
502278	Romanos	50
312093	Romanzado	31
451493	Romeral, El	45
312107	Roncal/Erronkari	31
290846	Ronda	29
410830	Ronquillo, El	41
241361	Roperuelos del Páramo	24
040792	Roquetas de Mar	04
431331	Roquetes	43
210622	Rosal de la Frontera	21
360486	Rosal, O	36
109016	Rosalejo	10
380321	Rosario, El	38
171523	Roses	17
491815	Rosinos de la Requejada	49
120960	Rossell	12
251898	Rosselló	25
110309	Rota	11
462172	Rotglà i Corberà	46
462188	Ròtova	46
471375	Roturas	47
431346	Rourell, El	43
421600	Royo, El	42
441986	Royuela	44
093253	Royuela de Río Franco	09
161816	Rozalén del Monte	16
281277	Rozas de Madrid, Las	28
281283	Rozas de Puerto Real	28
390651	Rozas de Valdearroyo, Las	39
320723	Rúa, A	32
101611	Ruanes	10
093266	Rubena	09
081846	Rubí	08
471381	Rubí de Bracamonte	47
320739	Rubiá	32
441999	Rubiales	44
442003	Rubielos de la Cérida	44
442010	Rubielos de Mora	44
081859	Rubió	08
410845	Rubio, El	41
181703	Rubite	18
093272	Rublacedo de Abajo	09
093288	Rucandio	09
471394	Rueda	47
502284	Rueda de Jalón	50
192430	Rueda de la Sierra	19
390664	Ruente	39
502297	Ruesca	50
390670	Ruesga	39
462191	Rugat	46
139029	Ruidera	13
390686	Ruiloba	39
171539	Rupià	17
089019	Rupit i Pruit	08
230742	Rus	23
140581	Rute	14
081878	Sabadell	08
241377	Sabero	24
502416	Sabiñán	50
221992	Sabiñánigo	22
230755	Sabiote	23
120976	Sacañet	12
192445	Sacecorbo	19
161855	Saceda-Trasierra	16
192458	Sacedón	19
130739	Saceruela	13
401749	Sacramenia	40
312129	Sada	31
150755	Sada	15
502301	Sádaba	50
161868	Saelices	16
192461	Saelices de la Sal	19
471408	Saelices de Mayorga	47
372724	Saelices el Chico	37
081884	Sagàs	08
031151	Sagra	03
372730	Sagrada, La	37
462205	Sagunto/Sagunt	46
241396	Sahagún	24
373034	Sahugo, El	37
222006	Sahún	22
261281	Sajazarra	26
372745	Salamanca	37
181710	Salar	18
290859	Salares	29
330595	Salas	33
222013	Salas Altas	22
222028	Salas Bajas	22
093291	Salas de Bureba	09
093305	Salas de los Infantes	09
251902	Salàs de Pallars	25
491836	Salce	49
360499	Salceda de Caselas	36
442031	Salcedillo	44
341570	Saldaña	34
093327	Saldaña de Burgos	09
372758	Saldeana	37
081901	Saldes	08
312135	Saldías	31
442046	Saldón	44
421617	Salduero	42
462212	Salem	46
171544	Sales de Llierca	17
222034	Salillas	22
502318	Salillas de Jalón	50
031164	Salinas	03
312140	Salinas de Oro/Jaitz	31
341586	Salinas de Pisuerga	34
161874	Salinas del Manzano	16
070598	Salines, Ses	07
093348	Salinillas de Bureba	09
081918	Sallent	08
222049	Sallent de Gállego	22
192477	Salmerón	19
161880	Salmeroncillos	16
372761	Salmoral	37
051971	Salobral	05
020707	Salobre	02
181731	Salobreña	18
431359	Salomó	43
101626	Salorino	10
439057	Salou	43
171557	Salt	17
410858	Salteras	41
161893	Salvacañete	16
051987	Salvadiós	05
471415	Salvador de Zapardiel	47
061165	Salvaleón	06
360502	Salvaterra de Miño	36
502323	Salvatierra de Esca	50
061171	Salvatierra de los Barros	06
101632	Salvatierra de Santiago	10
372777	Salvatierra de Tormes	37
120982	Salzadella, la	12
010528	Samaniego	01
401765	Samboal	40
491841	Samir de los Caños	49
270556	Samos	27
442059	Samper de Calanda	44
502339	Samper del Salz	50
312153	San Adrián	31
093351	San Adrián de Juarros	09
241417	San Adrián del Valle	24
442062	San Agustín	44
281296	San Agustín del Guadalix	28
491854	San Agustín del Pozo	49
320744	San Amaro	32
192483	San Andrés del Congosto	19
241422	San Andrés del Rabanedo	24
192496	San Andrés del Rey	19
380337	San Andrés y Sauces	38
469030	San Antonio de Benagéber	46
261294	San Asensio	26
350189	San Bartolomé	35
051990	San Bartolomé de Béjar	05
052004	San Bartolomé de Corneja	05
210638	San Bartolomé de la Torre	21
451506	San Bartolomé de las Abiertas	45
052011	San Bartolomé de Pinares	05
350192	San Bartolomé de Tirajana	35
130744	San Carlos del Valle	13
341599	San Cebrián de Campos	34
491867	San Cebrián de Castro	49
471420	San Cebrián de Mazote	47
341603	San Cebrián de Mudá	34
320757	San Cibrao das Viñas	32
161907	San Clemente	16
341610	San Cristóbal de Boedo	34
401771	San Cristóbal de Cuéllar	40
491873	San Cristóbal de Entreviñas	49
372783	San Cristóbal de la Cuesta	37
380239	San Cristóbal de La Laguna	38
241443	San Cristóbal de la Polantera	24
401787	San Cristóbal de la Vega	40
409062	San Cristóbal de Segovia	40
320760	San Cristovo de Cea	32
241456	San Emiliano	24
421622	San Esteban de Gormaz	42
372843	San Esteban de la Sierra	37
222052	San Esteban de Litera	22
052063	San Esteban de los Patos	05
241469	San Esteban de Nogales	24
