CCN	CODCNH	Nombre Centro	Dirección	Teléfono	Cód. Municipio	Municipio	Cód. Provincia	Provincia	Cód. CCAA	CCAA	Código Postal	CAMAS	Cód. Clase de Centro	Clase de Centro	Cód. Dep. Funcional	Dependencia Funcional	Forma parte Complejo	CODIDCOM	Nombre del Complejo	ALTA	Email
1046000268	460207	Hospital Francesc de Borja de Gandía	Avenida Medicina (De La) 6	962849500	461311	Gandia	46	Valencia	10	Comunidad Valenciana	46702	285	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	gerencia_gandia@gva.es
1046000278	460180	Ita Godella	Avenida Joan Peset 31	"639634017;963638036"	461350	Godella	46	Valencia	10	Comunidad Valenciana	46110	76	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	info@clinicasanonofre.com
1046006312	460392	Hospital de Lliria	Paraje Cabeço de L'Aguila Cv-35 S/N	962718800	461477	Llíria	46	Valencia	10	Comunidad Valenciana	46160	92	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	direccion_hlliria@gva.es
1046000667	460370	Hospital de Manises	Avenida Generalitat Valenciana 50	"961845000;961845065"	461593	Manises	46	Valencia	10	Comunidad Valenciana	46940	354	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	dsm_direcciongerencia@gva.es
1046000270	460381	Hospital de Crónicos de Mislata (Antiguo Hospital Militar de Valencia)	Calle Dolores Ibárruri 1	963874693	461691	Mislata	46	Valencia	10	Comunidad Valenciana	46920	38	C13	Hospitales de media y larga estancia	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	direcciongerencia@hospitalmanises.es
1046000577	460235	Hospital General de Ontinyent	Avenida De Francisco Cerda 3	962989200	461846	Ontinyent	46	Valencia	10	Comunidad Valenciana	46870	56	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	udca_hont@gva.es
1046011151	460460	Hospital Infanto-Juvenil J. Peirón	Calle De Les Mareselves 1	633312734	462021	Pobla de Vallbona, la	46	Valencia	10	Comunidad Valenciana	46185	30	C190	Otros Centros con Internamiento	20	Privados	N			S	administracion@fundacionst3.org
1046000290	460288	Hospital General de Requena	Calle Casablanca S/N	"962339180;962339181"	462135	Requena	46	Valencia	10	Comunidad Valenciana	46340	113	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	quiles_lea@gva.es
1046000383	460266	Hospital de Sagunto	Calle Ramon y Cajal 46	"962339300;962339308"	462205	Sagunto/Sagunt	46	Valencia	10	Comunidad Valenciana	46520	252	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	dpsagunto_gerencia@gva.es
1046000414	460240	Hospital Intermutual de Levante	Carretera Ctra. Valencia-Ademuz KM 11,700	"961350250;961350490"	469030	San Antonio de Benagéber	46	Valencia	10	Comunidad Valenciana	46184	230	C12	Hospitales especializados	21	Mútuas Colaboradoras con La Seguridad Social	N			N	gestelles@hilevante.com
1046000556	460272	Hospital Doctor Moliner	Calle Porta Coeli S/N	"961687900;961687912"	462286	Serra	46	Valencia	10	Comunidad Valenciana	46118	365	C13	Hospitales de media y larga estancia	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	secretaria_HMoliner@gva.es
1046000319	460109	Fundacion Instituto Valenciano de Oncología	Calle Profesor Beltrán Baguena 8	"961114000;961114099"	462508	València	46	Valencia	10	Comunidad Valenciana	46009	117	C12	Hospitales especializados	22	Organizaciones No Gubernamentales	N			N	direccion@fivo.org
1046009364	460437	Clínica Imske	Calle Suiza S/N	"646521270;963690000"	462508	València	46	Valencia	10	Comunidad Valenciana	46024	18	C12	Hospitales especializados	20	Privados	N			N	isabel.munoz@imske.com
1046000344	460116	Hospital Vithas Valencia Consuelo	Calle Callosa D'En Sarria 12	963177800	462508	València	46	Valencia	10	Comunidad Valenciana	46007	156	C11	Hospitales Generales	20	Privados	N			N	cvconsuelo@hospitales.nisa.es
1046011007	460459	IMED Colón	Calle Isabel La Católica 12	966878783	462508	València	46	Valencia	10	Comunidad Valenciana	46004	32	C11	Hospitales Generales	20	Privados	N			S	arina@IMEDhospitales.com
1046000568	460082	Hospital Católico Casa de Salud	Calle Doctor Manuel Candela 41	"963897700;963897716"	462508	València	46	Valencia	10	Comunidad Valenciana	46021	192	C11	Hospitales Generales	20	Privados	N			N	casadesalud@casadesalud.es
1046000096	460291	Hospital 9 de Octubre	Calle Valle de La Ballestera 59	"963179100;963179200"	462508	València	46	Valencia	10	Comunidad Valenciana	46015	300	C11	Hospitales Generales	20	Privados	N			N	diaztf@vithas.es
1046000421	460137	Hospital Quironsalud Valencia	Avenida Blasco Ibáñez 14	963690600	462508	València	46	Valencia	10	Comunidad Valenciana	46010	88	C11	Hospitales Generales	20	Privados	N			N	info.valencia@quironsalud.es
1046000057	460060	Consorcio Hospital General Universitario de Valencia	Avenida Tres Creus 2	963131800	462508	València	46	Valencia	10	Comunidad Valenciana	46014	546	C11	Hospitales Generales	4	Otros Centros o Establecimientos Públicos de Dependencia Autonómica	N			N	gerencia_9_hgv@gva.es
1046000361	460057	Hospital de La Malva-Rosa	Calle Isabel de Villena 2	"961925400;961925431"	462508	València	46	Valencia	10	Comunidad Valenciana	46011	33	C190	Otros Centros con Internamiento	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	dirmedica_HMr@gva.es
1046000576	460369	Hospital Pare Jofre	Calle San Lázaro S/N	961925200	462508	València	46	Valencia	10	Comunidad Valenciana	46017	125	C13	Hospitales de media y larga estancia	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	secretariadireccion_hpj@gva.es
1046000325	460023	Hospital Universitario Dr. Peset Aleixandre	Avenida Gaspar Aguilar 90	963188906	462508	València	46	Valencia	10	Comunidad Valenciana	46017	539	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	gerencia_peset@gva.es
1046000362	460018	Hospital Universitario y Politécnico La Fe	Avenida Fernando Abril Martorell 106	"961244000;961244226"	462508	València	46	Valencia	10	Comunidad Valenciana	46026	1000	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	gerencia_lafe@gva.es
1046000342	460044	Hospital Clínico Universitario de Valencia	Avenida Blasco Ibáñez 17	961973500	462508	València	46	Valencia	10	Comunidad Valenciana	46010	582	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	dirgerencia_hcv@gva.es
1046009450	460426	Centro Habilitado Ernest Lluch	Avenida Campanar 66	961244226	462508	València	46	Valencia	10	Comunidad Valenciana	46015	165	C190	Otros Centros con Internamiento	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	gerencia_lafe@gva.es
1046000651	460039	Hospital Arnau de Vilanova	Calle Sant Clement 12	"961976000;961976010"	462508	València	46	Valencia	10	Comunidad Valenciana	46015	282	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	arnaulliria_dir@gva.es
1046000353	460229	Hospital Lluis Alcanyis de Xativa	Carretera Xativa-Silla KM. 2	"962289300;962289340"	461458	Xàtiva	46	Valencia	10	Comunidad Valenciana	46800	273	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	secredir_dsxo@gva.es
0747001314	470091	Hospital Medina del Campo	Calle Peñaranda de Bracamonte 24	983838000	470856	Medina del Campo	47	Valladolid	07	Castilla y León	47400	119	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	gerente.HMdc@saludcastillayleon.es
0747001322	470072	Centro Hospitalario Benito Menni	Paseo Juan Carlos I 10	983272600	471868	Valladolid	47	Valladolid	07	Castilla y León	47008	240	C13	Hospitales de media y larga estancia	22	Organizaciones No Gubernamentales	N			N	chbm.valladolid@hospitalarias.es
0747001317	470053	Sanatorio Sagrado Corazón	Calle Fidel Recio 1	983299000	471868	Valladolid	47	Valladolid	07	Castilla y León	47002	48	C11	Hospitales Generales	22	Organizaciones No Gubernamentales	N			N	gerente@sscvalladolid.com
0747004211	470124	Hospital Casaverde Valladolid	Calle Universo C.V. A C Astrofísico Carlos Sánchez Magro S/N	0034000000000	471868	Valladolid	47	Valladolid	07	Castilla y León	47011	99	C12	Hospitales especializados	20	Privados	N			N	mc.gil@grupocasaverde.com
0747001316	470105	Hospital de Valladolid Felipe Ir	Calle Felipe Ir 9	983358000	471868	Valladolid	47	Valladolid	07	Castilla y León	47003	79	C11	Hospitales Generales	20	Privados	N			N	atepac.gmp.hva@gruporecoletas.com
0747001315	470113	Hospital Recoletas Campo Grande	Plaza De Colon Sn S/N	983135555	471868	Valladolid	47	Valladolid	07	Castilla y León	47007	99	C11	Hospitales Generales	20	Privados	N			N	coordinacion.medica.hcg@gruporecoletas.com
0747001312	470029	Hospital Clínico Universitario de Valladolid	Avenida Ramon y Cajal 3	983420000	471868	Valladolid	47	Valladolid	07	Castilla y León	47003	777	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	gerente.hcuv@saludcastillayleon.es
0747001319	470014	Hospital Universitario Rio Hortega	Calle Dulzaina 2	983420400	471868	Valladolid	47	Valladolid	07	Castilla y León	47012	596	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	gerente.hurh@saludcastillayleon.es
1648000013	480176	Hospital Universitario Cruces	Plaza Cruces 11	946006000	480139	Barakaldo	48	Vizcaya	16	País Vasco	48903	981	C11	Hospitales Generales	3	Otros Centros o Establecimientos Públicos de Dependencia Estatal	N			N	gerencia.cruces@osakidetza.eus
1648000014	480182	Hospital San Eloy	Avenida Miranda 5	944006733	480139	Barakaldo	48	Vizcaya	16	País Vasco	48902	128	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	g31265.direccionsaneloy@osakidetza.net
1648000023	480195	Hospital de Bermeo	Calle Tonpoi Bidea 0	946029000	480176	Bermeo	48	Vizcaya	16	País Vasco	48370	188	C14	Hospitales de salud mental y tratamiento de toxicomanías	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	eva.ibanezgorostiaga@osakidetza.eus
1648000006	480046	Hospital Cruz Roja de Bilbao - Victoria Eugenia	Alameda Urquijo 65	944434792	480209	Bilbao	48	Vizcaya	16	País Vasco	48013	68	C11	Hospitales Generales	22	Organizaciones No Gubernamentales	N			N	s.blanco@hospitalcruzroja.biz
1648000011	480059	Sanatorio Bilbaíno	Calle Gordoniz 18	944430150	480209	Bilbao	48	Vizcaya	16	País Vasco	48010	44	C11	Hospitales Generales	22	Organizaciones No Gubernamentales	N			N	sanatoriobilbaino@siervasdejesus.com
1648000019	480031	Clínica Ercilla Mutualia	Calle Ercilla, Calle/Kalea 10	"944252500;944252502"	480209	Bilbao	48	Vizcaya	16	País Vasco	48009	22	C12	Hospitales especializados	21	Mútuas Colaboradoras con La Seguridad Social	N			N	marijuan@mutualia.es
1648000018	480025	Hospital Intermutual de Euskadi	Calle Fontecha y Salazar, Calle/Kalea 6	944132381	480209	Bilbao	48	Vizcaya	16	País Vasco	48007	44	C12	Hospitales especializados	21	Mútuas Colaboradoras con La Seguridad Social	N			N	aagote@intermutual.es
1648000012	480160	Clínica Indautxu, S.A.	Calle Gordoniz 9	"639141723;944445012"	480209	Bilbao	48	Vizcaya	16	País Vasco	48010	36	C11	Hospitales Generales	20	Privados	N			N	clinicaindautxu@clinicaindautxu.com
1648000008	480097	Clínica Virgen Blanca	Calle Maestro Mendiri 2	944127011	480209	Bilbao	48	Vizcaya	16	País Vasco	48006	74	C11	Hospitales Generales	20	Privados	N			N	direccion@clinica.imq.es
1648002635	480316	Clínica Imq Zorrotzaurre	Calle Ballets Olaeta 4	944755000	480209	Bilbao	48	Vizcaya	16	País Vasco	48014	128	C11	Hospitales Generales	20	Privados	N			N	nguerra@clinica.imq.es
1648000010	480123	Clínica Guimon, S.A.	Calle Manuel Allende 24	944215200	480209	Bilbao	48	Vizcaya	16	País Vasco	48010	42	C11	Hospitales Generales	20	Privados	N			N	mituarte@clinicaguimon.com
1648000005	480078	Hospital Universitario Basurto	Avenida Montevideo 16	944006000	480209	Bilbao	48	Vizcaya	16	País Vasco	48013	697	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	direccion.gerenciaosibilbaobasurto@osakidetza.eus
1648000020	480010	Hospital Santa Marina	Carretera Santa Marina, Carretera/Errepidea 41	944006900	480209	Bilbao	48	Vizcaya	16	País Vasco	48004	234	C13	Hospitales de media y larga estancia	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	hsm@osakidetza.eus
1648000017	480305	Hospital Quironsalud Bizkaia	Carretera Leioa-Unbe 33	"902445595;944898000"	489026	Erandio	48	Vizcaya	16	País Vasco	48950	110	C11	Hospitales Generales	20	Privados	N			N	direccion.bil@quironsalud.es
1648000015	480209	Hospital Galdakao-Usansolo	Calle Labeaga 46A	944007000	480366	Galdakao	48	Vizcaya	16	País Vasco	48960	481	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	direcciongerencia.barrualdegaldakao@osakidetza.eus
1648000021	480216	Hospital de Gorliz	Paseo Urezarantza 1	944006603	480433	Gorliz	48	Vizcaya	16	País Vasco	48630	149	C13	Hospitales de media y larga estancia	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	merche.lecumberriayarza@osakidetza.eus
1648000016	480255	Hospital San Juan de Dios	Avenida Cristóbal de Murrieta 70	"902012450;944939900"	480828	Santurtzi	48	Vizcaya	16	País Vasco	48980	100	C11	Hospitales Generales	22	Organizaciones No Gubernamentales	N			N	santurce.gerente@hsjd.es
1648000022	480293	Avances Médicos S.A.	Avenida Cristóbal de Murrieta, Avenida/Etorbidea 70	944947071	480828	Santurtzi	48	Vizcaya	16	País Vasco	48980	24	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	koldogu@avancesmedicos.es
1648004434	480327	Hospital Urduliz Ospitalea	Calle Goieta 32	946134800	480890	Urduliz	48	Vizcaya	16	País Vasco	48610	128	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	secretaria.direccionuribe@osakidetza.eus
1648000025	480268	Hospital de Zaldibar	Avenida Bilbo S/N	946032800	480950	Zaldibar	48	Vizcaya	16	País Vasco	48250	120	C14	Hospitales de salud mental y tratamiento de toxicomanías	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	joseignacio.landalucelauzurica@osakidetza.eus
1648000026	480274	Hospital de Zamudio	Barrio Arteaga 45	944006524	489050	Zamudio	48	Vizcaya	16	País Vasco	48170	142	C14	Hospitales de salud mental y tratamiento de toxicomanías	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	mariadelaconcepcion.peraltarodrigo@osakidetza.eus
0749000897	490065	Hospital de Benavente Complejo Asistencial de Zamora	Calle Hospital San Juan 4-6	980631900	490219	Benavente	49	Zamora	07	Castilla y León	49600	51	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	490070	Complejo Asistencial de Zamora	N	gerente.hvcn@saludcastillayleon.es
0749000898	490081	Hospital Recoletas de Zamora	Calle Pinar 7	980545300	492755	Zamora	49	Zamora	07	Castilla y León	49023	44	C11	Hospitales Generales	20	Privados	N			N	admision.hrza@gruporecoletas.com
0749000895	490013	Hospital Virgen de La Concha Complejo Asistencial de Zamora	Avenida Requejo 35	980548200	492755	Zamora	49	Zamora	07	Castilla y León	49022	349	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	490070	Complejo Asistencial de Zamora	N	gerente.hvcn@saludcastillayleon.es
0749000896	490028	Hospital Provincial de Zamora Complejo Asistencial de Zamora	Calle Hernan Cortes 40	980520200	492755	Zamora	49	Zamora	07	Castilla y León	49021	140	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	490070	Complejo Asistencial de Zamora	N	gerente.hvcn@saludcastillayleon.es
0250000082	500153	Hospital Ernest Lluch Martin	Carretera Sagunto Burgos KM 254	976880964	500671	Calatayud	50	Zaragoza	02	Aragón	50300	122	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0250000095	500200	Centro Sanitario Cinco Villas	Calle Antonio Machado 15	976765700	500956	Ejea de los Caballeros	50	Zaragoza	02	Aragón	50009	17	C190	Otros Centros con Internamiento	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	comunicacion3@salud.aragon.es
1110000697	100113	Hospital Parque San Francisco	Ronda De San Francisco 0	927012200	100377	Cáceres	10	Cáceres	11	Extremadura	10005	36	C11	Hospitales Generales	20	Privados	N			N	clinica@cqcsanfrancisco.es
1110000695	100092	Hospital Quironsalud Cáceres	Avenida De La Universidad 5	927181360	100377	Cáceres	10	Cáceres	11	Extremadura	10004	25	C11	Hospitales Generales	20	Privados	N			N	arnaldo.pons@quironsalud.es
1110001384	100115	Hospital Universitario de Cáceres	Avenida De La Universidad 75	927256364	100377	Cáceres	10	Cáceres	11	Extremadura	10004	230	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	100089	Complejo Hospitalario de Cáceres	N	
1110000306	100015	Hospital San Pedro de Alcántara	Avenida Pablo Naranjo Porras 0	927256211	100377	Cáceres	10	Cáceres	11	Extremadura	10005	308	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	100089	Complejo Hospitalario de Cáceres	N	gerente.caceres@salud-juntaex.es
1110000563	100041	Hospital Ciudad de Coria	Calle Cervantes 75	927149200	100670	Coria	10	Cáceres	11	Extremadura	10800	108	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
1110000572	100054	Hospital Campo Arañuelo	Calle Tomas Yuste Mirón 0	927548900	101318	Navalmoral de la Mata	10	Cáceres	11	Extremadura	10300	106	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
1110000696	100106	Clínica Soquimex	Avenida La Salle 22	646542774	101480	Plasencia	10	Cáceres	11	Extremadura	10600	15	C11	Hospitales Generales	20	Privados	N			N	administracion@soquimex.com
1110000693	100073	Centro Sociosanitario de Plasencia	Carretera Cáceres 0	927413100	101480	Plasencia	10	Cáceres	11	Extremadura	10600	330	C13	Hospitales de media y larga estancia	4	Otros Centros o Establecimientos Públicos de Dependencia Autonómica	N			N	monserrat.martinl@salud-juntaex.es
